created_at,vendor_name,brand_name,title,sku,handle,inventory_quantity,original_price,discounted_price,category_names,image_links,main_category
13:04.3,The Original Bro,Xiaomi,Redmi Note 14 | 8GB RAM - 256GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 8/256_Blue_TOB-I-01,redmi-note-14-|-8gb-ram-256gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles,1000,57999,55999,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200656737514.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200702743799.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-8-256-installment-tob2_090525200320869075.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-lime-green-8-256-installment-tob2_090525200325878474.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-midnight-black-8-256-installment-tob2_090525200330447792.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-mist-purple-8-256-installment-tob2_090525200338651791.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-ocean-blue-8-256-installment-tob2_090525200342020926.png",Mobile Phones & Tablets
13:04.3,The Original Bro,Xiaomi,Redmi Note 14 | 8GB RAM - 256GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 8/256_Green_TOB-I-01,redmi-note-14-|-8gb-ram-256gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles,1000,57999,55999,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200656737514.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200702743799.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-8-256-installment-tob2_090525200320869075.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-lime-green-8-256-installment-tob2_090525200325878474.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-midnight-black-8-256-installment-tob2_090525200330447792.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-mist-purple-8-256-installment-tob2_090525200338651791.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-ocean-blue-8-256-installment-tob2_090525200342020926.png",Mobile Phones & Tablets
13:03.7,The Original Bro,Xiaomi,Redmi Note 14 | 8GB RAM - 128GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 8/128_Black_TOB-I-01,redmi-note-14-|-8gb-ram-128gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles,1000,53999,52499,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200707441283.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200718202831.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-8-128-installment-tob2_090525200335460546.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-lime-green-8-128-installment-tob2_090525200344902785.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-midnight-black-8-128-installment-tob2_090525200353366375.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-mist-purple-8-128-installment-tob2_090525200406501867.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-ocean-blue-8-128-installment-tob2_090525200412121350.png",Mobile Phones & Tablets
13:03.7,The Original Bro,Xiaomi,Redmi Note 14 | 8GB RAM - 128GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 8/128_Blue_TOB-I-01,redmi-note-14-|-8gb-ram-128gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles,1000,53999,52499,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200707441283.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200718202831.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-8-128-installment-tob2_090525200335460546.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-lime-green-8-128-installment-tob2_090525200344902785.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-midnight-black-8-128-installment-tob2_090525200353366375.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-mist-purple-8-128-installment-tob2_090525200406501867.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-ocean-blue-8-128-installment-tob2_090525200412121350.png",Mobile Phones & Tablets
13:03.7,The Original Bro,Xiaomi,Redmi Note 14 | 8GB RAM - 128GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 8/128_Green_TOB-I-01,redmi-note-14-|-8gb-ram-128gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles,1000,53999,52499,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200707441283.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200718202831.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-8-128-installment-tob2_090525200335460546.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-lime-green-8-128-installment-tob2_090525200344902785.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-midnight-black-8-128-installment-tob2_090525200353366375.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-mist-purple-8-128-installment-tob2_090525200406501867.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-ocean-blue-8-128-installment-tob2_090525200412121350.png",Mobile Phones & Tablets
13:03.1,The Original Bro,Xiaomi,Redmi Note 14 Pro | 8GB RAM - 256GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 Pro 8/256_Black_TOB-I-01,redmi-note-14-pro-|-8gb-ram-256gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles,1000,79999,77799,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200708036720.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200713786125.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-8-256-installment-tob2_090525200351808363.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-aurora-purple-8-256-installment-tob2_090525200401663094.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-midnight-black-8-256-installment-tob2_090525200416936165.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-ocean-blue-8-256-installment-tob2_090525200432431644.png",Mobile Phones & Tablets
13:03.1,The Original Bro,Xiaomi,Redmi Note 14 Pro | 8GB RAM - 256GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 Pro 8/256_Blue_TOB-I-01,redmi-note-14-pro-|-8gb-ram-256gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles,1000,79999,77799,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200708036720.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200713786125.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-8-256-installment-tob2_090525200351808363.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-aurora-purple-8-256-installment-tob2_090525200401663094.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-midnight-black-8-256-installment-tob2_090525200416936165.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-ocean-blue-8-256-installment-tob2_090525200432431644.png",Mobile Phones & Tablets
13:03.1,The Original Bro,Xiaomi,Redmi Note 14 Pro | 8GB RAM - 256GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 Pro 8/256_Purple_TOB-I-01,redmi-note-14-pro-|-8gb-ram-256gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles,1000,79999,77799,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200708036720.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200713786125.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-8-256-installment-tob2_090525200351808363.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-aurora-purple-8-256-installment-tob2_090525200401663094.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-midnight-black-8-256-installment-tob2_090525200416936165.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-ocean-blue-8-256-installment-tob2_090525200432431644.png",Mobile Phones & Tablets
13:02.4,The Original Bro,Xiaomi,Redmi Note 14 Pro | 12GB RAM - 512GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 Pro 12/512_Black_TOB-I-01,redmi-note-14-pro-|-12gb-ram-512gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles-7,1000,94999,93499,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200709279643.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200721607952.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-12-512-installment-tob2_090525200412881853.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-aurora-purple-12-512-installment-tob2_090525200429002260.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-midnight-black-12-512-installment-tob2_090525200432653554.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-ocean-blue-12-512-installment-tob2_090525200437467412.png",Mobile Phones & Tablets
13:02.4,The Original Bro,Xiaomi,Redmi Note 14 Pro | 12GB RAM - 512GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 Pro 12/512_Blue_TOB-I-01,redmi-note-14-pro-|-12gb-ram-512gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles-7,1000,94999,93499,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200709279643.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200721607952.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-12-512-installment-tob2_090525200412881853.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-aurora-purple-12-512-installment-tob2_090525200429002260.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-midnight-black-12-512-installment-tob2_090525200432653554.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-ocean-blue-12-512-installment-tob2_090525200437467412.png",Mobile Phones & Tablets
13:02.4,The Original Bro,Xiaomi,Redmi Note 14 Pro | 12GB RAM - 512GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 Pro 12/512_Purple_TOB-I-01,redmi-note-14-pro-|-12gb-ram-512gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles-7,1000,94999,93499,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200709279643.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200721607952.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-12-512-installment-tob2_090525200412881853.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-aurora-purple-12-512-installment-tob2_090525200429002260.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-midnight-black-12-512-installment-tob2_090525200432653554.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-ocean-blue-12-512-installment-tob2_090525200437467412.png",Mobile Phones & Tablets
13:01.9,The Original Bro,Xiaomi,Redmi Note 14 Pro Plus 5G | 12GB RAM - 512GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 Pro Plus 5G 12/512_Black_TOB-I-01,redmi-note-14-pro-plus-5g-|-12gb-ram-512gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles-7,1000,145999,145999,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200725410098.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200735316743.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-frost-blue-installment-tob2_090525200423127101.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-installment-tob2_090525200418305510.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-lavender-purple-installment-tob2_090525200436393223.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-midnight-black-installment-tob2_090525200443866676.png",Mobile Phones & Tablets
13:01.9,The Original Bro,Xiaomi,Redmi Note 14 Pro Plus 5G | 12GB RAM - 512GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 Pro Plus 5G 12/512_Blue_TOB-I-01,redmi-note-14-pro-plus-5g-|-12gb-ram-512gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles-7,1000,145999,145999,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200725410098.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200735316743.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-frost-blue-installment-tob2_090525200423127101.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-installment-tob2_090525200418305510.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-lavender-purple-installment-tob2_090525200436393223.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-midnight-black-installment-tob2_090525200443866676.png",Mobile Phones & Tablets
13:01.9,The Original Bro,Xiaomi,Redmi Note 14 Pro Plus 5G | 12GB RAM - 512GB Storage | 0% Markup Installments | PTA Approved | 1 Year Official Warranty | The Original Bro Mobiles,Redmi Note 14 Pro Plus 5G 12/512_Purple_TOB-I-01,redmi-note-14-pro-plus-5g-|-12gb-ram-512gb-storage-|-0-markup-installments-|-pta-approved-|-1-year-official-warranty-|-the-original-bro-mobiles-7,1000,145999,145999,"Alfa, Mobile Phones & Tablets, Smart phones, Xiaomi","https://cdn.comverseglobal.com/alfa/products/product_images/1-the-original-bro-mobiles-how-to-receive-order-black-2_090525200725410098.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/2-the-original-bro-mobiles-award-black-2_090525200735316743.jpg, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-frost-blue-installment-tob2_090525200423127101.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-installment-tob2_090525200418305510.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-lavender-purple-installment-tob2_090525200436393223.png, https://cdn.comverseglobal.com/alfa/products/product_images/xiaomi-redmi-note-14-pro-plus-5g-midnight-black-installment-tob2_090525200443866676.png",Mobile Phones & Tablets
